order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating
ORD-01055,CUST-0231,Seth Montoya,imueller@example.org,49.0,Other,Germany,2022-06-22,PRD-4492,Cap,Clothing,5,46.49,0,232.45000000000002,Cash On Delivery,Express,Delivered,
ORD-00111,CUST-0398,Tina Smith,murphylisa@example.com,19.0,Male,Spain,2022-07-12,PRD-1055,Laptop,Electronics,3,1350.47,5,3848.8394999999996,Debit Card,Overnight,Delivered,5.0
ORD-00043,CUST-0080,Jessica Weber,bwang@example.com,65.0,Male,Argentina,2022-10-08,PRD-1566,Yoga Mat,Sports,3,183.24,0,549.72,Debit Card,Standard,Delivered,3.0
ORD-00747,CUST-0392,Robert Moses,hesternicholas@example.com,36.0,Male,USA,2023-03-30,PRD-4148,Data Science Handbook,Books,3,15.81,0,47.43,Paypal,Express,Unknown,
ORD-00967,CUST-0170,David Ray,shayden@example.org,42.0,Male,USA,2022-03-28,PRD-6586,Lamp,Home & Kitchen,1,263.16,25,197.37,Credit Card,Unknown,Delivered,
ORD-00205,CUST-0166,Robert Harris,isabella02@example.net,65.0,Male,USA,2022-05-29,PRD-3710,Protein Powder,Sports,2,119.62,0,239.24,Bank Transfer,Overnight,Delivered,3.0
ORD-01051,CUST-0116,Lisa Baker,renee02@example.org,64.0,Male,Argentina,,PRD-4148,Data Science Handbook,Books,1,33.03,25,24.7725,Cash On Delivery,Standard,Processing,1.0
ORD-00053,CUST-0310,Mr. Stephen Moreno,jennifermiller@example.org,20.0,Female,Mexico,2022-02-26,PRD-6586,Lamp,Home & Kitchen,4,219.45,15,746.13,Credit Card,Standard,Delivered,
ORD-00546,CUST-0015,Stephanie Cameron,nalvarado@example.org,49.0,Male,Brazil,2022-07-08,PRD-8866,T-Shirt,Clothing,4,101.6,25,304.79999999999995,Cash On Delivery,Standard,Unknown,5.0
ORD-00069,CUST-0361,Kristen Kelley,marybell@example.net,35.0,Male,Mexico,2022-01-23,PRD-7809,SQL Mastery,Books,3,38.11,0,114.33,Paypal,Standard,Processing,5.0
ORD-01002,CUST-0155,Christina Murphy,erika29@example.com,59.0,Male,Argentina,2023-10-13,PRD-3639,Sneakers,Clothing,5,74.76,15,317.73,Debit Card,Overnight,Returned,5.0
ORD-00904,CUST-0138,Jerry Dickerson,selena40@example.org,30.0,Other,Canada,2022-11-13,PRD-3639,Sneakers,Clothing,2,60.29,5,114.55099999999999,Cash On Delivery,Overnight,Delivered,1.0
ORD-00794,CUST-0195,Deborah Lopez,caseyjones@example.com,23.0,Female,USA,2022-09-26,PRD-2758,Tablet,Electronics,3,794.41,5,2264.0685,Paypal,Free Shipping,Processing,
ORD-00184,CUST-0135,Katrina Mayer,downssandra@example.org,47.0,Male,Germany,2022-04-07,PRD-2122,Coffee Maker,Home & Kitchen,3,259.6,0,778.8000000000001,Paypal,Express,Delivered,
ORD-00138,CUST-0300,Megan James,gibsondavid@example.net,59.0,Male,USA,2022-01-23,PRD-3639,Sneakers,Clothing,2,89.23,20,142.768,Debit Card,Standard,Delivered,4.0
ORD-01024,CUST-0175,Candice Hall,clarksean@example.org,38.0,Male,Colombia,2022-09-30,PRD-3568,Dress,Clothing,3,46.77,15,119.2635,Paypal,Overnight,Processing,
ORD-00081,CUST-0233,Nancy Schultz,anthony06@example.net,39.0,Other,Spain,2022-01-13,PRD-8117,Cookware Set,Home & Kitchen,3,128.67,25,289.5075,Cash On Delivery,Unknown,Delivered,
ORD-01343,CUST-0047,Veronica Romero,meyerjennifer@example.net,42.0,Male,Colombia,2023-01-10,PRD-2122,Coffee Maker,Home & Kitchen,4,106.13,10,382.068,Bank Transfer,Standard,Shipped,3.0
ORD-00106,CUST-0286,Kelly Smith,hilldavid@example.net,18.0,Female,USA,2023-02-26,PRD-5166,Pillow Set,Home & Kitchen,4,254.79,0,1019.16,Credit Card,Express,Delivered,4.0
ORD-01198,CUST-0266,David Melton,melanie85@example.net,50.0,Male,Colombia,2022-04-19,PRD-9948,Jacket,Clothing,1,100.99,0,100.99,Cash On Delivery,Standard,Delivered,5.0
ORD-00542,CUST-0205,Elizabeth Tucker,julie85@example.com,37.0,Other,Brazil,2022-05-24,PRD-6586,Lamp,Home & Kitchen,4,149.16,0,596.64,Paypal,Express,Processing,4.0
ORD-00778,CUST-0319,Amanda Torres,kerriramirez@example.com,62.0,Other,Mexico,2023-06-03,PRD-9948,Jacket,Clothing,1,81.0,15,68.85,Debit Card,Express,Delivered,4.0
ORD-00481,CUST-0190,Andrew Gentry,harperjerry@example.com,51.0,Female,Argentina,2023-12-14,PRD-3800,Jeans,Clothing,4,16.15,0,64.6,Cash On Delivery,Standard,Delivered,
ORD-00166,CUST-0349,Joy Juarez,thomasmelinda@example.net,36.0,Female,USA,2022-06-09,PRD-2638,Machine Learning Guide,Books,4,20.93,10,75.348,Debit Card,Overnight,Delivered,5.0
ORD-00249,CUST-0127,Jeremy Bennett,jennifer45@example.net,19.0,Male,Argentina,2022-12-14,PRD-1566,Yoga Mat,Sports,1,193.52,0,193.52,Credit Card,Express,Processing,
ORD-00308,CUST-0230,Alexis Hampton,becktimothy@example.net,45.0,Male,Mexico,2023-03-10,PRD-1566,Yoga Mat,Sports,4,75.92,5,288.496,Paypal,Free Shipping,Delivered,1.0
ORD-00447,CUST-0176,Kara Hogan,maliksoto@example.com,23.0,Female,Mexico,2023-12-25,PRD-3639,Sneakers,Clothing,2,39.41,20,63.056,Bank Transfer,Overnight,Delivered,3.0
ORD-00786,CUST-0043,Joshua Henry,apatrick@example.net,23.0,Other,Mexico,2022-03-12,PRD-7809,SQL Mastery,Books,5,9.19,25,34.4625,Bank Transfer,Standard,Delivered,5.0
ORD-00098,CUST-0374,James Love,lonnie42@example.org,26.0,Male,Mexico,2022-08-22,PRD-8073,Dumbbells,Sports,4,49.86,0,199.44,Cash On Delivery,Express,Delivered,
ORD-00859,CUST-0354,Tracey Delacruz,coopersteven@example.org,65.0,Other,Brazil,2023-11-07,PRD-3639,Sneakers,Clothing,4,89.67,20,286.944,Debit Card,Express,Unknown,1.0
ORD-00738,CUST-0213,Mark Long,hollydavis@example.org,62.0,Female,Mexico,2023-01-24,PRD-8866,T-Shirt,Clothing,4,26.13,25,78.39,Paypal,Free Shipping,Processing,4.0
ORD-00926,CUST-0175,Russell Martinez,vnelson@example.com,44.0,Male,Argentina,2022-06-07,PRD-1122,Bicycle Helmet,Sports,4,173.55,25,520.6500000000001,Credit Card,Overnight,Delivered,
ORD-00883,CUST-0055,Michael Mcbride,junderwood@example.net,23.0,Other,USA,,PRD-8866,T-Shirt,Clothing,5,98.22,0,491.1,Debit Card,Free Shipping,Delivered,5.0
ORD-00995,CUST-0145,Jason Soto,bakerangela@example.net,57.0,Male,Brazil,2022-06-15,PRD-8117,Cookware Set,Home & Kitchen,4,140.78,10,506.808,Bank Transfer,Free Shipping,Delivered,5.0
ORD-00103,CUST-0139,Amanda Miller,jenniferromero@example.com,60.0,Female,Argentina,2022-10-25,PRD-9229,Headphones,Electronics,2,984.29,0,1968.58,Credit Card,Standard,Delivered,
ORD-00435,CUST-0069,Denise Douglas,rossmichelle@example.com,40.0,Female,Mexico,2023-08-31,PRD-8073,Dumbbells,Sports,5,48.23,15,204.97749999999996,Credit Card,Standard,Shipped,4.0
ORD-00075,CUST-0149,James Holloway,daniel86@example.net,31.0,Male,Canada,2022-12-06,PRD-7809,SQL Mastery,Books,1,26.24,0,26.24,Cash On Delivery,Overnight,Delivered,4.0
ORD-01382,CUST-0327,John Acosta,james64@example.com,46.0,Other,Spain,2022-06-08,PRD-8866,T-Shirt,Clothing,1,96.5,0,96.5,Credit Card,Express,Processing,5.0
ORD-00925,CUST-0133,Rebecca Vargas,Unknown,44.0,Other,Germany,2022-01-27,PRD-9229,Headphones,Electronics,5,1389.29,0,6946.45,Cash On Delivery,Standard,Delivered,5.0
ORD-01401,CUST-0129,Sarah Perkins,josephrachel@example.net,43.0,Male,Colombia,2023-01-24,PRD-8929,Running Shoes,Sports,4,35.36,0,141.44,Paypal,Free Shipping,Delivered,5.0
ORD-00303,CUST-0056,John Mcknight,elizabeth70@example.com,35.0,Female,Canada,2023-08-14,PRD-8929,Running Shoes,Sports,5,48.41,0,242.04999999999998,Bank Transfer,Overnight,Shipped,5.0
ORD-01332,CUST-0250,Derrick Romero,calebhunt@example.net,42.0,Male,Colombia,2023-10-18,PRD-2758,Tablet,Electronics,1,742.24,0,742.24,Bank Transfer,Standard,Delivered,
ORD-01301,CUST-0258,John Vasquez,kenneth18@example.org,59.0,Other,Colombia,2023-06-15,PRD-9512,Smartwatch,Electronics,1,1453.1197,0,1453.1197,Cash On Delivery,Unknown,Delivered,4.0
ORD-01260,CUST-0002,Nicholas Hawkins,tony69@example.org,63.0,Other,Canada,2023-09-26,PRD-1055,Laptop,Electronics,1,273.25,0,273.25,Credit Card,Express,Unknown,3.0
ORD-00763,CUST-0250,Erica Clark,brandon57@example.com,40.0,Male,Germany,2024-01-01,PRD-9948,Jacket,Clothing,1,93.66,0,93.66,Debit Card,Standard,Delivered,
ORD-00734,CUST-0209,Mark Donovan,rebeccawells@example.org,59.0,Other,Canada,2022-01-25,PRD-2881,Smartphone,Electronics,2,364.91,25,547.365,Paypal,Express,Delivered,4.0
ORD-00389,CUST-0134,Amanda Wells,gerald86@example.com,50.0,Other,Mexico,2023-04-29,PRD-6736,Webcam,Electronics,5,484.24,0,2421.2,Debit Card,Free Shipping,Cancelled,1.0
ORD-00236,CUST-0374,David Hernandez,mike62@example.com,53.0,Female,Argentina,2023-11-06,PRD-3568,Dress,Clothing,5,104.36,0,521.8,Debit Card,Free Shipping,Processing,2.0
ORD-01365,CUST-0211,Alyssa Nelson,richardsonpaul@example.org,43.0,Other,USA,2022-10-26,PRD-2122,Coffee Maker,Home & Kitchen,5,145.0,0,725.0,Paypal,Overnight,Delivered,4.0
ORD-00268,CUST-0037,Aaron Charles,wagnerbeverly@example.org,27.0,Male,Spain,2022-03-31,PRD-3710,Protein Powder,Sports,2,195.95,25,293.92499999999995,Credit Card,Standard,Cancelled,3.0
ORD-00306,CUST-0098,Donna Esparza,monique47@example.net,25.0,Male,Germany,2023-10-22,PRD-1566,Yoga Mat,Sports,5,161.09,0,805.45,Credit Card,Overnight,Processing,
ORD-00990,CUST-0371,Shawn Boyd,mayorichard@example.net,34.0,Other,Mexico,2022-12-01,PRD-3710,Protein Powder,Sports,1,91.53,5,86.95349999999999,Paypal,Free Shipping,Cancelled,4.0
ORD-00118,CUST-0034,Christopher Heath,mallory89@example.org,51.0,Other,Argentina,2023-10-11,PRD-8929,Running Shoes,Sports,4,52.57,5,199.766,Cash On Delivery,Express,Processing,4.0
ORD-01248,CUST-0098,Julia Stanley,Unknown,36.0,Male,Germany,2022-05-31,PRD-7329,Air Fryer,Home & Kitchen,5,184.28,10,829.26,Debit Card,Free Shipping,Delivered,4.0
ORD-00674,CUST-0091,Rachel Ruiz,richardcrawford@example.net,57.0,Other,Canada,2023-03-31,PRD-4492,Cap,Clothing,4,25.1,0,100.4,Bank Transfer,Express,Delivered,
ORD-00250,CUST-0116,Amy Chung,montoyajames@example.com,56.0,Female,USA,2022-05-25,PRD-7809,SQL Mastery,Books,1,17.79,0,17.79,Credit Card,Express,Delivered,5.0
ORD-01221,CUST-0082,Jenna Kane,richcharles@example.com,61.0,Female,Mexico,2023-01-01,PRD-2881,Smartphone,Electronics,3,175.98,0,527.9399999999999,Paypal,Overnight,Delivered,4.0
ORD-01107,CUST-0077,Laura Martin,matthewsantos@example.com,25.0,Male,Brazil,2022-02-19,PRD-9948,Jacket,Clothing,5,53.62,15,227.88499999999996,Bank Transfer,Express,Cancelled,
ORD-00072,CUST-0339,Dr. Michael Mcintyre,simselizabeth@example.com,47.0,Other,Argentina,2023-12-27,PRD-4145,Python for Beginners,Books,2,49.26,0,98.52,Debit Card,Standard,Delivered,2.0
ORD-00095,CUST-0326,Christopher Sanders,pjohnson@example.net,18.0,Female,Canada,2023-04-08,PRD-8117,Cookware Set,Home & Kitchen,1,113.14,0,113.14,Debit Card,Free Shipping,Processing,
ORD-01373,CUST-0196,Heidi Watts,hooverdonna@example.org,29.0,Female,Argentina,2023-04-17,PRD-4411,Blender,Home & Kitchen,5,228.35,20,913.4000000000001,Paypal,Unknown,Returned,
ORD-00034,CUST-0302,Holly Keller,knguyen@example.com,42.0,Male,Spain,,PRD-8929,Running Shoes,Sports,1,24.92,25,18.69,Bank Transfer,Free Shipping,Returned,
ORD-00800,CUST-0390,Mr. Matthew Smith MD,obennett@example.org,56.0,Female,Argentina,2023-10-26,PRD-4148,Data Science Handbook,Books,3,33.12,0,99.35999999999999,Paypal,Unknown,Delivered,4.0
ORD-00029,CUST-0360,Brandon Castro,michelejones@example.org,25.0,Female,USA,2022-03-10,PRD-7329,Air Fryer,Home & Kitchen,4,155.22,15,527.7479999999999,Paypal,Standard,Processing,
ORD-00449,CUST-0352,Gwendolyn Clark,terrancejohnson@example.com,42.0,Female,Colombia,2023-05-07,PRD-3568,Dress,Clothing,4,91.78,0,367.12,Credit Card,Free Shipping,Delivered,4.0
ORD-00446,CUST-0368,Steven Moyer,malonemichael@example.net,59.0,Male,Brazil,2023-08-30,PRD-6586,Lamp,Home & Kitchen,4,209.79,25,629.37,Debit Card,Express,Delivered,4.0
ORD-00772,CUST-0348,Tina Reynolds,mark68@example.org,65.0,Male,Brazil,2023-01-17,PRD-9229,Headphones,Electronics,2,695.34,20,1112.544,Credit Card,Standard,Delivered,
ORD-00717,CUST-0147,Caleb Morton,wallernatalie@example.net,19.0,Male,Germany,2023-01-22,PRD-4148,Data Science Handbook,Books,4,34.31,20,109.79200000000002,Cash On Delivery,Free Shipping,Delivered,
ORD-01151,CUST-0388,April Mcmillan,toddmay@example.net,48.0,Other,USA,2023-04-05,PRD-2122,Coffee Maker,Home & Kitchen,3,73.64,20,176.73600000000002,Credit Card,Standard,Delivered,4.0
ORD-01177,CUST-0340,Nicole Pierce,jim64@example.com,58.0,Female,Mexico,2023-08-22,PRD-8117,Cookware Set,Home & Kitchen,4,88.97,5,338.08599999999996,Credit Card,Unknown,Delivered,5.0
ORD-01351,CUST-0086,Monica Hernandez,robertfaulkner@example.net,59.0,Male,Mexico,2023-11-21,PRD-3568,Dress,Clothing,2,23.67,5,44.973,Debit Card,Express,Processing,4.0
ORD-01062,CUST-0318,Michael Wagner,iharris@example.org,23.0,Male,Spain,2023-04-17,PRD-1122,Bicycle Helmet,Sports,4,178.69,20,571.808,Debit Card,Standard,Delivered,4.0
ORD-00078,CUST-0052,Gary Stewart,perezvanessa@example.net,56.0,Other,Colombia,2022-06-04,PRD-8929,Running Shoes,Sports,5,63.73,0,318.65,Cash On Delivery,Free Shipping,Delivered,3.0
ORD-00085,CUST-0190,Ryan Santos,lmurphy@example.org,31.0,Male,Canada,2022-06-27,PRD-4148,Data Science Handbook,Books,5,30.02,0,150.1,Bank Transfer,Standard,Processing,2.0
ORD-01299,CUST-0019,Stephen Crane,jamesmoreno@example.net,28.0,Male,Argentina,2023-11-26,PRD-4145,Python for Beginners,Books,3,23.83,5,67.9155,Credit Card,Standard,Cancelled,4.0
ORD-00083,CUST-0187,Michael Rodgers,wisemegan@example.net,26.0,Female,Brazil,2022-12-12,PRD-2758,Tablet,Electronics,3,1339.88,0,4019.6400000000003,Credit Card,Express,Delivered,4.0
ORD-00458,CUST-0217,Matthew Mitchell,matthewcochran@example.net,54.0,Male,Mexico,2023-12-25,PRD-9948,Jacket,Clothing,2,105.06,25,157.59,Debit Card,Express,Delivered,5.0
ORD-00971,CUST-0139,Brittany Joseph,emily34@example.org,50.0,Male,USA,2022-03-11,PRD-1055,Laptop,Electronics,5,133.49,0,667.45,Bank Transfer,Standard,Delivered,4.0
ORD-00677,CUST-0238,Jimmy Thomas,owilson@example.com,25.0,Female,Argentina,2022-01-17,PRD-2122,Coffee Maker,Home & Kitchen,4,104.19,25,312.57,Debit Card,Standard,Delivered,5.0
ORD-01485,CUST-0346,John Smith,pamela65@example.net,22.0,Male,Brazil,2023-01-19,PRD-3639,Sneakers,Clothing,5,105.68,5,501.9800000000001,Cash On Delivery,Overnight,Delivered,4.0
ORD-01350,CUST-0228,Jade Miller,barrettnathan@example.net,47.0,Female,USA,2022-05-10,PRD-4145,Python for Beginners,Books,3,21.79,15,55.5645,Bank Transfer,Standard,Cancelled,4.0
ORD-00437,CUST-0060,Debbie Richardson,xfitzgerald@example.org,22.0,Other,Colombia,2022-10-08,PRD-1055,Laptop,Electronics,5,226.97,25,851.1374999999999,Bank Transfer,Free Shipping,Processing,
ORD-00771,CUST-0343,Nathan Freeman,nwolfe@example.org,43.0,Male,USA,2023-09-24,PRD-1122,Bicycle Helmet,Sports,2,118.75,0,237.5,Credit Card,Overnight,Cancelled,4.0
ORD-00645,CUST-0076,Nancy Franklin,dshepherd@example.net,20.0,Other,Germany,2022-06-20,PRD-3568,Dress,Clothing,3,119.88,5,341.65799999999996,Credit Card,Free Shipping,Shipped,5.0
ORD-00909,CUST-0231,Joseph Castro,aaronpacheco@example.org,41.0,Male,Canada,2022-03-18,PRD-7809,SQL Mastery,Books,4,49.15,5,186.76999999999998,Credit Card,Standard,Processing,3.0
ORD-01115,CUST-0384,Erika Lopez,gpeters@example.org,27.0,Female,Spain,2022-03-01,PRD-4145,Python for Beginners,Books,1,13.56,15,11.526,Cash On Delivery,Free Shipping,Cancelled,2.0
ORD-01229,CUST-0059,Christopher Wilson,jason63@example.org,30.0,Male,Germany,2023-04-28,PRD-5166,Pillow Set,Home & Kitchen,4,152.31,0,609.24,Debit Card,Free Shipping,Delivered,
ORD-01152,CUST-0090,Holly Chavez,kscott@example.net,19.0,Other,Colombia,2023-01-17,PRD-7809,SQL Mastery,Books,2,34.5,20,55.2,Paypal,Overnight,Delivered,2.0
ORD-00405,CUST-0005,Beverly Davis,millerbrian@example.net,29.0,Female,Germany,2023-02-25,PRD-8073,Dumbbells,Sports,1,135.24,5,128.478,Cash On Delivery,Express,Returned,
ORD-01342,CUST-0383,Karen Russell,uross@example.com,50.0,Other,Germany,2022-12-22,PRD-8073,Dumbbells,Sports,4,106.95,0,427.8,Debit Card,Overnight,Delivered,3.0
ORD-00986,CUST-0111,Michael Higgins,Unknown,23.0,Other,Canada,2022-04-26,PRD-7809,SQL Mastery,Books,1,11.75,5,11.1625,Cash On Delivery,Express,Delivered,5.0
ORD-00105,CUST-0353,John Lutz,gibsonchristopher@example.com,26.0,Other,Germany,2023-03-03,PRD-1122,Bicycle Helmet,Sports,2,143.79,0,287.58,Debit Card,Free Shipping,Processing,4.0
ORD-00610,CUST-0208,Jean Walker,oproctor@example.org,24.0,Male,Mexico,2023-09-12,PRD-3568,Dress,Clothing,3,95.13,0,285.39,Debit Card,Free Shipping,Cancelled,5.0
ORD-01271,CUST-0248,Amy Salazar,maryfrank@example.com,35.0,Female,Spain,2023-06-05,PRD-4148,Data Science Handbook,Books,2,13.67,0,27.34,Debit Card,Unknown,Delivered,4.0
ORD-00689,CUST-0163,Alexis Carson MD,grandolph@example.net,45.0,Other,Spain,2023-02-04,PRD-3568,Dress,Clothing,4,77.06,10,277.416,Debit Card,Overnight,Cancelled,4.0
ORD-01001,CUST-0092,Kristen Keller,dylan75@example.net,36.0,Male,USA,2022-04-24,PRD-8073,Dumbbells,Sports,1,45.36,0,45.36,Bank Transfer,Overnight,Delivered,2.0
ORD-00827,CUST-0065,Kevin Farley,christophergriffin@example.net,56.0,Female,Brazil,2023-08-04,PRD-3800,Jeans,Clothing,4,26.86,20,85.952,Bank Transfer,Standard,Delivered,
ORD-00984,CUST-0095,James Miller,johnromero@example.com,42.0,Female,Canada,2022-06-13,PRD-6586,Lamp,Home & Kitchen,4,144.31,0,577.24,Cash On Delivery,Unknown,Processing,4.0
ORD-00063,CUST-0151,Linda Williamson,lawrenceatkins@example.net,41.0,Female,USA,2022-02-13,PRD-1055,Laptop,Electronics,3,1453.1197,0,4359.3591,Bank Transfer,Free Shipping,Delivered,4.0
ORD-00282,CUST-0243,Richard Pennington,harrisrickey@example.org,37.0,Female,Colombia,2022-10-24,PRD-6586,Lamp,Home & Kitchen,3,65.73,0,197.19,Debit Card,Standard,Delivered,5.0
ORD-00779,CUST-0274,Todd Garcia,travisgregory@example.net,49.0,Male,Brazil,2023-08-13,PRD-4492,Cap,Clothing,1,18.99,0,18.99,Debit Card,Express,Cancelled,4.0
ORD-01044,CUST-0061,Jamie Ruiz,emily44@example.com,42.0,Other,Spain,2022-03-17,PRD-2758,Tablet,Electronics,4,1447.44,0,5789.76,Credit Card,Express,Shipped,4.0
ORD-00239,CUST-0366,Kayla Cowan,longjacob@example.net,35.0,Other,Argentina,2022-04-10,PRD-3568,Dress,Clothing,5,11.3,0,56.5,Paypal,Overnight,Returned,4.0
ORD-00224,CUST-0066,Mary Taylor,donald78@example.com,37.0,Other,Spain,,PRD-4145,Python for Beginners,Books,3,10.98,25,24.705,Debit Card,Free Shipping,Delivered,2.0
ORD-00146,CUST-0253,Elizabeth Norris,elizabethblackwell@example.org,42.0,Other,USA,2023-02-03,PRD-8866,T-Shirt,Clothing,1,54.06,0,54.06,Bank Transfer,Free Shipping,Processing,5.0
ORD-01440,CUST-0387,Miss Deborah Dyer,sortiz@example.com,21.0,Other,USA,2023-07-09,PRD-2122,Coffee Maker,Home & Kitchen,4,237.85,20,761.12,Credit Card,Free Shipping,Shipped,5.0
ORD-00374,CUST-0207,Matthew Howard,amandajohnson@example.net,24.0,Female,Germany,2023-04-10,PRD-9512,Smartwatch,Electronics,5,125.69,0,628.45,Cash On Delivery,Standard,Processing,5.0
ORD-01396,CUST-0301,Joy Walsh,kellybeck@example.com,60.0,Other,Canada,2022-10-23,PRD-4148,Data Science Handbook,Books,2,13.4,20,21.44,Credit Card,Express,Returned,5.0
ORD-00119,CUST-0109,Angelica Nguyen,adrianayoung@example.com,25.0,Female,Brazil,,PRD-9948,Jacket,Clothing,1,118.18,20,94.54400000000001,Cash On Delivery,Overnight,Delivered,
ORD-01160,CUST-0224,Ian Castillo,atkinsonjoseph@example.org,64.0,Male,Argentina,2023-04-18,PRD-4492,Cap,Clothing,3,33.63,0,100.89000000000001,Cash On Delivery,Free Shipping,Delivered,5.0
ORD-00251,CUST-0033,Alejandro Fernandez,riggsjon@example.org,42.0,Male,Germany,2022-04-19,PRD-8866,T-Shirt,Clothing,2,15.5,0,31.0,Credit Card,Express,Delivered,4.0
ORD-01488,CUST-0188,Danielle Padilla,lewisvernon@example.net,22.0,Female,Colombia,2022-09-19,PRD-2638,Machine Learning Guide,Books,5,24.14,5,114.66499999999999,Credit Card,Express,Shipped,5.0
ORD-01245,CUST-0283,Timothy May,matthewsaustin@example.com,53.0,Other,USA,2023-02-21,PRD-8073,Dumbbells,Sports,4,94.78,0,379.12,Cash On Delivery,Free Shipping,Processing,4.0
ORD-00943,CUST-0354,Daniel Riddle,davidsonchristopher@example.com,26.0,Female,USA,2022-03-02,PRD-4492,Cap,Clothing,3,32.02,0,96.06,Bank Transfer,Overnight,Cancelled,4.0
ORD-00010,CUST-0053,Nicole Miller,owilliams@example.net,57.0,Male,Germany,2023-08-07,PRD-9229,Headphones,Electronics,2,852.3,20,1363.68,Paypal,Overnight,Delivered,5.0
ORD-00450,CUST-0325,Darrell Turner,ydickson@example.com,50.0,Female,Mexico,2023-09-14,PRD-2638,Machine Learning Guide,Books,5,44.97,0,224.85,Cash On Delivery,Express,Shipped,5.0
ORD-00932,CUST-0006,Caitlyn Marquez,michael92@example.net,22.0,Other,Colombia,2023-10-06,PRD-9512,Smartwatch,Electronics,2,514.64,10,926.352,Cash On Delivery,Standard,Cancelled,5.0
ORD-00709,CUST-0267,John Meyers,shawnmccall@example.org,42.0,Other,Canada,2022-06-15,PRD-9512,Smartwatch,Electronics,1,126.81,20,101.44800000000001,Debit Card,Express,Delivered,4.0
ORD-00256,CUST-0118,Anthony Rich,whitemariah@example.com,35.0,Male,Mexico,2023-05-25,PRD-4148,Data Science Handbook,Books,2,12.73,25,19.095,Paypal,Overnight,Shipped,
ORD-00594,CUST-0168,Amy Yang,josephwest@example.com,47.0,Other,USA,2022-05-13,PRD-8073,Dumbbells,Sports,5,130.68,15,555.3900000000001,Bank Transfer,Unknown,Returned,
ORD-00390,CUST-0105,Cindy Russo,crystal67@example.org,58.0,Female,Spain,2022-07-12,PRD-3568,Dress,Clothing,1,70.79,15,60.1715,Cash On Delivery,Standard,Delivered,4.0
ORD-01010,CUST-0284,Tammy Walker,lamjeffery@example.net,22.0,Female,Germany,2022-11-10,PRD-7809,SQL Mastery,Books,2,29.61,0,59.22,Bank Transfer,Standard,Delivered,
ORD-01237,CUST-0261,Mary Griffin,aaron72@example.com,63.0,Other,Argentina,2023-11-15,PRD-8929,Running Shoes,Sports,2,144.18,5,273.942,Credit Card,Standard,Delivered,4.0
ORD-00558,CUST-0161,Theresa Robbins,johnsondebra@example.com,20.0,Other,Argentina,2023-07-15,PRD-8117,Cookware Set,Home & Kitchen,2,93.05,5,176.795,Credit Card,Express,Cancelled,
ORD-01326,CUST-0274,John Hanna,carterkelly@example.net,65.0,Male,USA,2022-07-02,PRD-2122,Coffee Maker,Home & Kitchen,5,298.45,0,1492.25,Bank Transfer,Express,Shipped,4.0
ORD-00887,CUST-0236,Annette Williams,gonzalezelizabeth@example.com,40.0,Other,USA,2022-10-25,PRD-4411,Blender,Home & Kitchen,4,26.51,10,95.436,Paypal,Express,Processing,5.0
ORD-00461,CUST-0002,Joseph Jackson,greenmartha@example.net,38.0,Female,Argentina,2023-05-19,PRD-3413,USB Hub,Electronics,2,1129.89,10,2033.8020000000001,Credit Card,Express,Delivered,
ORD-00724,CUST-0071,Melissa Summers,hughesjamie@example.net,42.0,Female,Canada,2023-07-23,PRD-5166,Pillow Set,Home & Kitchen,2,93.22,0,186.44,Bank Transfer,Free Shipping,Delivered,5.0
ORD-01423,CUST-0399,Megan Watts,curtiskim@example.org,53.0,Female,Brazil,2022-07-08,PRD-2881,Smartphone,Electronics,4,1453.1197,20,4649.98304,Debit Card,Free Shipping,Processing,5.0
ORD-00145,CUST-0261,Brittany Cabrera,gavinwilson@example.com,24.0,Female,Mexico,2023-12-24,PRD-3710,Protein Powder,Sports,3,117.66,15,300.033,Debit Card,Free Shipping,Cancelled,
ORD-00502,CUST-0384,Gregg Haynes,jasonnguyen@example.net,36.0,Female,Mexico,2023-03-15,PRD-8929,Running Shoes,Sports,2,156.54,25,234.81,Bank Transfer,Unknown,Delivered,
ORD-01129,CUST-0225,Danielle Moran,Unknown,47.0,Male,Spain,2023-07-06,PRD-8866,T-Shirt,Clothing,1,29.02,15,24.666999999999998,Bank Transfer,Unknown,Delivered,4.0
ORD-00740,CUST-0106,Teresa Vance,daniel92@example.org,58.0,Female,USA,2023-09-10,PRD-6736,Webcam,Electronics,1,1442.6,15,1226.2099999999998,Debit Card,Unknown,Shipped,4.0
ORD-01426,CUST-0311,Leon Torres,nicholas94@example.net,42.0,Female,Canada,2022-04-27,PRD-3568,Dress,Clothing,5,21.54,0,107.69999999999999,Cash On Delivery,Standard,Delivered,2.0
ORD-00869,CUST-0290,Rachel Bradley,zmartinez@example.org,46.0,Other,Mexico,2023-04-09,PRD-2122,Coffee Maker,Home & Kitchen,3,278.95,15,711.3224999999999,Cash On Delivery,Standard,Delivered,
ORD-00732,CUST-0033,John Bennett,matthew56@example.com,52.0,Male,Canada,2022-09-09,PRD-1122,Bicycle Helmet,Sports,5,138.09,5,655.9275,Cash On Delivery,Overnight,Delivered,5.0
