order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating,month,is_discounted,order_month,order_dayofweek,revenue_per_unit,is_returned,is_cancelled,year,quarter,week_of_year,is_weekend,days_since_start,month_sin,month_cos,day_sin,day_cos,category_enc,gender_enc,country_enc,payment_method_enc,shipping_method_enc
ORD-01389,CUST-0148,Jeffery Tran,erica54@example.com,-1.8139008635730016,Female,Brazil,2023-10-17,PRD-9512,Smartwatch,Electronics,-0.6661943197422652,3.4496499339276587,-0.45603814612522386,1.9672932432896206,Paypal,Free Shipping,Delivered,4.0,2023-10,1,0.9867028279451765,-0.9544641894239961,1380.463715,0,0,2023.0,4.0,42,0,654.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2,0,1,4,1
ORD-00358,CUST-0030,Christopher Davidson,murrayarthur@example.net,0.0922046787681843,Male,Brazil,,PRD-1566,Yoga Mat,Sports,-0.6661943197422652,-0.5550198390540247,0.07671669747900971,-0.5026032961112874,Bank Transfer,Unknown,Processing,,,1,,,32.589,0,0,,,,0,,,,,,4,1,1,0,4
ORD-00784,CUST-0340,Philip Lawson,eric64@example.net,1.6933333343347805,Male,Germany,2023-01-25,PRD-3710,Protein Powder,Sports,0.7422503308756314,-0.15449907648938543,-0.9887929897294574,0.08973404605621722,Paypal,Standard,Processing,,2023-01,0,-1.5840602220538849,-0.45715097839590596,177.92,0,0,2023.0,1.0,4,0,389.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,4,1,4,4,3
ORD-00736,CUST-0278,James Alvarado,bowenhunter@example.com,1.464600669253838,Male,Argentina,2022-11-11,PRD-6736,Webcam,Electronics,-0.6661943197422652,3.0471798440753135,-0.45603814612522386,1.7194015837672136,Bank Transfer,Free Shipping,Shipped,3.0,2022-11,1,1.272343166833961,0.5374754436602743,1245.184,0,0,2022.0,4.0,45,0,314.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,2,1,0,0,1
ORD-00330,CUST-0110,Jonathan Caldwell,belldawn@example.org,-0.28901642970005287,Male,USA,2023-08-23,PRD-4145,Python for Beginners,Books,0.038028005566683086,-0.5382596377837664,0.07671669747900971,-0.4580750582568945,Debit Card,Unknown,Delivered,4.0,2023-08,1,0.41542215016760736,-0.45715097839590596,37.926,0,0,2023.0,3.0,34,0,599.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,7,3,4
ORD-01352,CUST-0356,Mr. Bryan Herrera DDS,lhayes@example.com,-0.5939933164746426,Female,Germany,2023-02-16,PRD-1122,Bicycle Helmet,Sports,-1.3704166450512134,-0.3984122922774623,1.1422263846874767,-0.49516543119560913,Credit Card,Express,Delivered,5.0,2023-02,1,-1.2984198831651002,0.04016223263218417,73.296,0,0,2023.0,1.0,7,0,411.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,4,0,4,2,0
ORD-01183,CUST-0046,Daniel Jones Jr.,gray@example.net,-0.67023753816829,Other,Germany,2023-07-05,PRD-7809,SQL Mastery,Books,-0.6661943197422652,-0.5331722242447335,0.6094715410832433,-0.4938808923175874,Bank Transfer,Overnight,Delivered,4.0,2023-07,1,0.12978181127882277,-0.45715097839590596,37.349,0,0,2023.0,3.0,27,0,550.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,2,4,0,2
ORD-01150,CUST-0391,Aaron Roman,brandi08@example.com,-0.3652606513937003,Other,Argentina,2023-08-30,PRD-8929,Running Shoes,Sports,0.7422503308756314,-0.2595824294789647,-0.9887929897294574,-0.04652602665376858,Paypal,Free Shipping,Shipped,,2023-08,0,0.41542215016760736,-0.45715097839590596,140.74,0,0,2023.0,3.0,35,0,606.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,2,0,4,1
ORD-00259,CUST-0004,Victoria Powell,martinezdavid@example.org,-0.21277220800640545,Female,Canada,2022-05-20,PRD-3710,Protein Powder,Sports,0.7422503308756314,-0.12979685741652572,0.6094715410832433,0.01915220796257504,Debit Card,Overnight,Shipped,5.0,2022-05,1,-0.4414988664987464,0.5374754436602743,158.661,0,0,2022.0,2.0,20,0,139.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,4,0,2,3,2
ORD-00942,CUST-0124,Amber Vasquez,kayla32@example.net,-0.9752144249428798,Male,Mexico,2023-06-23,PRD-2881,Smartphone,Electronics,-0.6661943197422652,0.985109819662532,-0.9887929897294574,0.5025639516618213,Credit Card,Express,Shipped,5.0,2023-06,0,-0.15585852760996183,0.5374754436602743,581.13,0,0,2023.0,2.0,25,0,538.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2,1,5,2,0
ORD-01210,CUST-0068,Vernon Hendrix,garcianicholas@example.net,1.3883564475601906,Male,USA,2023-02-05,PRD-4148,Data Science Handbook,Books,-1.3704166450512134,-0.5436862122254015,-0.9887929897294574,-0.5254702870654013,Credit Card,Free Shipping,Delivered,4.0,2023-02,0,-1.2984198831651002,1.5321018657164545,40.22,0,0,2023.0,1.0,5,1,400.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,7,2,1
ORD-00373,CUST-0121,Sharon Trujillo DDS,marissabanks@example.net,0.24469312215547917,Female,USA,2022-03-05,PRD-3413,USB Hub,Electronics,-1.3704166450512134,1.313615417241306,-0.9887929897294574,0.07661379161023155,Credit Card,Standard,Delivered,4.0,2022-03,0,-1.0127795442763157,1.0347886546883645,697.36,0,0,2022.0,1.0,9,1,63.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2,0,7,2,3
ORD-01135,CUST-0166,Jennifer Edwards,Unknown,1.1596237824792484,Other,USA,2022-11-26,PRD-9229,Headphones,Electronics,-1.3704166450512134,3.3208826924752826,-0.9887929897294574,0.7273124443713395,Debit Card,Express,Delivered,,2022-11,0,1.272343166833961,1.0347886546883645,1407.56,0,0,2022.0,4.0,47,1,329.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,2,2,7,3,0
ORD-01058,CUST-0302,Ronald Lee,hbrown@example.net,0.015960457074536867,Other,Canada,2023-01-17,PRD-3800,Jeans,Clothing,-1.3704166450512134,-0.5885119781859912,-0.45603814612522386,-0.5411174731986795,Debit Card,Standard,Delivered,5.0,2023-01,1,-1.5840602220538849,-0.9544641894239961,23.142,0,0,2023.0,1.0,3,0,381.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,2,2,3,3
ORD-00143,CUST-0113,Daniel Crawford,burnsjoseph@example.net,0.015960457074536867,Male,USA,2022-09-21,PRD-4145,Python for Beginners,Books,1.4464726561845795,-0.6248021947644258,1.1422263846874767,-0.5201012443940691,Cash On Delivery,Standard,Shipped,5.0,2022-09,1,0.7010624890563919,-0.45715097839590596,9.216,0,0,2022.0,3.0,38,0,263.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,7,1,3
ORD-00526,CUST-0180,Richard Li,gabriel86@example.com,1.3121122258665432,Other,Canada,2023-04-09,PRD-8117,Cookware Set,Home & Kitchen,0.038028005566683086,-0.20158591513398985,1.1422263846874767,-0.20772191256221453,Paypal,Free Shipping,Processing,,2023-04,1,-0.727139205387531,1.5321018657164545,129.008,0,0,2023.0,2.0,14,1,463.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,2,2,4,1
ORD-01171,CUST-0083,Dylan Frye,deannasanders@example.com,1.6933333343347805,Female,USA,2022-10-09,PRD-3710,Protein Powder,Sports,1.4464726561845795,-0.09938542981652913,-0.9887929897294574,0.34207905160882834,Cash On Delivery,Express,Cancelled,,2022-10,0,0.9867028279451765,1.5321018657164545,197.42000000000002,0,1,2022.0,4.0,40,1,281.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,4,0,7,1,0
ORD-00233,CUST-0109,Peggy Berry,james83@example.net,-0.7464817598619374,Male,Colombia,2023-06-14,PRD-9512,Smartwatch,Electronics,0.038028005566683086,1.4573631131275353,1.6749812282917105,0.9801293026501853,Credit Card,Overnight,Delivered,4.0,2023-06,1,-0.15585852760996183,-0.45715097839590596,561.165,0,0,2023.0,2.0,24,0,529.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2,1,3,2,2
ORD-01341,CUST-0117,Sandra Snyder,hudsonmark@example.com,-1.203947090023822,Female,USA,2023-06-01,PRD-8073,Dumbbells,Sports,-1.3704166450512134,-0.5464277628547691,0.6094715410832433,-0.5317532580754116,Credit Card,Standard,Delivered,5.0,2023-06,1,-0.15585852760996183,0.04016223263218417,33.3625,0,0,2023.0,2.0,22,0,516.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,4,0,7,2,3
ORD-01465,CUST-0068,Monica Flores,penamichelle@example.net,0.39718156554277406,Male,Germany,2023-03-01,PRD-9512,Smartwatch,Electronics,0.038028005566683086,0.9418385411722024,0.6094715410832433,0.7596375628845253,Debit Card,Overnight,Delivered,3.0,2023-03,1,-1.0127795442763157,-0.45715097839590596,480.94699999999995,0,0,2023.0,1.0,9,0,424.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,1,4,3,2
ORD-00441,CUST-0080,Brandy Hays,cynthia51@example.net,-1.6614124201857068,Male,Mexico,2022-02-07,PRD-5166,Pillow Set,Home & Kitchen,-1.3704166450512134,-0.12111999099161964,-0.45603814612522386,-0.3971781118965827,Debit Card,Express,Delivered,5.0,2022-02,1,-1.2984198831651002,-1.4517774004520863,180.2435,0,0,2022.0,1.0,6,0,37.0,0.8660254037844386,0.5000000000000001,0.0,1.0,3,1,5,3,0
ORD-00532,CUST-0099,Jeffrey Dickerson,alvarezlevi@example.org,0.015960457074536867,Male,Argentina,2023-11-27,PRD-8073,Dumbbells,Sports,-1.3704166450512134,-0.6040851162971419,-0.9887929897294574,-0.5450498846569317,Bank Transfer,Express,Returned,4.0,2023-11,0,1.272343166833961,-1.4517774004520863,18.85,1,0,2023.0,4.0,48,0,695.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,4,1,0,0,0
ORD-01238,CUST-0362,Clinton Norris,kelseyroth@example.com,0.015960457074536867,Other,Spain,2023-06-02,PRD-2122,Coffee Maker,Home & Kitchen,-0.6661943197422652,-0.38230214940385815,1.6749812282917105,-0.42857097769337266,Bank Transfer,Express,Cancelled,,2023-06,1,-0.15585852760996183,0.5374754436602743,72.99,0,1,2023.0,2.0,22,0,517.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3,2,6,0,0
ORD-00227,CUST-0282,Christopher Grant,allenbobby@example.com,0.9308911173983061,Female,Spain,2023-06-29,PRD-4492,Cap,Clothing,-0.6661943197422652,-0.4485515790454864,1.6749812282917105,-0.4607852337213656,Debit Card,Overnight,Shipped,4.0,2023-06,1,-0.15585852760996183,0.04016223263218417,55.41,0,0,2023.0,2.0,26,0,544.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,6,3,2
ORD-01199,CUST-0186,Kyle Burgess,dhill@example.org,1.1596237824792484,Female,Spain,2022-09-19,PRD-4492,Cap,Clothing,1.4464726561845795,-0.35525406742133325,1.1422263846874767,-0.17058206380366156,Cash On Delivery,Free Shipping,Processing,5.0,2022-09,1,0.7010624890563919,-1.4517774004520863,85.51200000000001,0,0,2022.0,3.0,38,0,261.0,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,6,1,1
ORD-00229,CUST-0136,Brenda King,wrightanthony@example.org,-0.822725981555585,Other,Spain,2023-03-19,PRD-4145,Python for Beginners,Books,-1.3704166450512134,-0.6012587754421237,-0.45603814612522386,-0.5450430130152876,Bank Transfer,Unknown,Shipped,5.0,2023-03,1,-1.0127795442763157,1.5321018657164545,18.8575,0,0,2023.0,1.0,11,1,442.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,2,6,0,4
ORD-01318,CUST-0174,Megan Foster,scottblack@example.net,-1.6614124201857068,Female,Argentina,2023-06-23,PRD-1055,Laptop,Electronics,0.7422503308756314,1.425905939411182,-0.9887929897294574,2.1390225037550556,Paypal,Standard,Returned,,2023-06,0,-0.15585852760996183,0.5374754436602743,737.09,1,0,2023.0,2.0,25,0,538.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2,0,0,4,3
ORD-01336,CUST-0036,Linda Delgado,cherryrobert@example.org,0.015960457074536867,Female,Mexico,2022-05-27,PRD-6736,Webcam,Electronics,-0.6661943197422652,0.3706350543730096,-0.9887929897294574,0.10417365569788876,Debit Card,Express,Unknown,2.0,2022-05,0,-0.4414988664987464,0.5374754436602743,363.72,0,0,2022.0,2.0,21,0,146.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2,0,5,3,0
ORD-00213,CUST-0124,Brandon Salinas,jonestimothy@example.org,-0.21277220800640545,Male,Mexico,2023-05-01,PRD-7329,Air Fryer,Home & Kitchen,0.038028005566683086,0.1589703877406911,1.6749812282917105,0.03310026617196502,Cash On Delivery,Overnight,Unknown,4.0,2023-05,1,-0.4414988664987464,-1.4517774004520863,216.62250000000003,0,0,2023.0,2.0,18,0,485.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,3,1,5,1,2
ORD-00886,CUST-0326,Sonya Pennington,hannahsmith@example.net,1.3883564475601906,Female,Canada,2022-07-11,PRD-8929,Running Shoes,Sports,0.038028005566683086,-0.12024382532656397,-0.9887929897294574,-0.03996589943077575,Cash On Delivery,Express,Shipped,3.0,2022-07,0,0.12978181127882277,-1.4517774004520863,190.04,0,0,2022.0,3.0,28,0,191.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,4,0,2,1,0
ORD-00080,CUST-0143,Michelle Stephens,rogersjason@example.net,-1.5851681984920594,Other,Spain,2022-03-22,PRD-6736,Webcam,Electronics,-1.3704166450512134,1.3242141954476243,1.1422263846874767,-0.04842443218533859,Debit Card,Unknown,Delivered,5.0,2022-03,1,-1.0127795442763157,-0.9544641894239961,560.888,0,0,2022.0,1.0,12,0,80.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2,2,6,3,4
ORD-00149,CUST-0025,Yolanda Meza,dawnthomas@example.net,-1.5089239767984117,Female,Argentina,2023-07-17,PRD-6586,Lamp,Home & Kitchen,-1.3704166450512134,-0.1370322900053725,-0.9887929897294574,-0.39364471376313687,Debit Card,Express,Unknown,5.0,2023-07,0,0.12978181127882277,-1.4517774004520863,184.1,0,0,2023.0,3.0,29,0,562.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3,0,0,3,0
ORD-00815,CUST-0036,Scott Mills,castromelanie@example.com,-1.5851681984920594,Female,Mexico,2022-03-10,PRD-2638,Machine Learning Guide,Books,1.4464726561845795,-0.6155035333514157,-0.9887929897294574,-0.494474602155646,Bank Transfer,Free Shipping,Delivered,4.0,2022-03,0,-1.0127795442763157,0.04016223263218417,14.809999999999999,0,0,2022.0,1.0,10,0,68.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,5,0,1
ORD-01480,CUST-0073,Regina Mathis,carl09@example.org,-1.5089239767984117,Other,USA,2023-06-21,PRD-8929,Running Shoes,Sports,-1.3704166450512134,-0.24451803272171738,-0.45603814612522386,-0.43518012262676087,Credit Card,Overnight,Delivered,4.0,2023-06,1,-0.15585852760996183,-0.45715097839590596,138.76649999999998,0,0,2023.0,2.0,25,0,536.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,4,2,7,2,2
ORD-00965,CUST-0382,Mark Morgan,jenniferallen@example.net,-1.203947090023822,Male,Colombia,2023-03-21,PRD-7329,Air Fryer,Home & Kitchen,0.038028005566683086,-0.4060716759945618,1.6749812282917105,-0.37903331308036053,Credit Card,Standard,Delivered,,2023-03,1,-1.0127795442763157,-0.9544641894239961,66.6825,0,0,2023.0,1.0,12,0,444.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,3,1,3,2,3
ORD-00672,CUST-0218,Nicholas Ray,palexander@example.net,0.16844890046183172,Female,Mexico,2023-08-12,PRD-9948,Jacket,Clothing,0.7422503308756314,2.8631999515011786,-0.45603814612522386,3.7744879011955135,Paypal,Express,Delivered,,2023-08,1,0.41542215016760736,1.0347886546883645,1183.3440072634203,0,0,2023.0,3.0,32,1,588.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,5,4,0
ORD-01190,CUST-0264,Ashley Thornton,qgutierrez@example.com,0.015960457074536867,Other,USA,2022-04-21,PRD-3800,Jeans,Clothing,0.7422503308756314,-0.546710396940271,-0.9887929897294574,-0.4188407331251905,Cash On Delivery,Free Shipping,Delivered,3.0,2022-04,0,-0.727139205387531,0.04016223263218417,39.15,0,0,2022.0,2.0,16,0,110.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,2,7,1,1
ORD-00556,CUST-0177,Andrew Valencia,davidcline@example.org,1.769577556028428,Female,Canada,2022-05-01,PRD-2758,Tablet,Electronics,0.038028005566683086,1.2359758339539537,-0.9887929897294574,1.2789769977562884,Credit Card,Express,Delivered,4.0,2022-05,0,-0.4414988664987464,1.5321018657164545,669.89,0,0,2022.0,2.0,17,1,120.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,0,2,2,0
ORD-01408,CUST-0122,Patricia Bowman DVM,kyle50@example.org,1.2358680041728958,Female,Canada,2022-05-27,PRD-2638,Machine Learning Guide,Books,1.4464726561845795,-0.5865052761789283,-0.9887929897294574,-0.4474725733093423,Credit Card,Overnight,Delivered,5.0,2022-05,0,-0.4414988664987464,0.5374754436602743,25.07,0,0,2022.0,2.0,21,0,146.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,2,2,2
ORD-00134,CUST-0288,Joshua Perry,jwright@example.com,1.3883564475601906,Male,Germany,2023-06-11,PRD-3639,Sneakers,Clothing,1.4464726561845795,-0.6009478779480716,-0.9887929897294574,-0.4708819658439049,Cash On Delivery,Express,Delivered,4.0,2023-06,0,-0.15585852760996183,1.5321018657164545,19.96,0,0,2023.0,2.0,23,1,526.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,1,4,1,0
ORD-01218,CUST-0312,Diane Lewis,smithtommy@example.net,-0.21277220800640545,Male,Brazil,2022-06-06,PRD-1122,Bicycle Helmet,Sports,0.038028005566683086,-0.247090002899784,1.1422263846874767,-0.24312461031311455,Cash On Delivery,Free Shipping,Returned,5.0,2022-06,1,-0.15585852760996183,-1.4517774004520863,116.128,1,0,2022.0,2.0,23,0,156.0,1.2246467991473532e-16,-1.0,0.0,1.0,4,1,1,1,1
ORD-00934,CUST-0098,Kevin Krause,whenry@example.org,0.39718156554277406,Other,Colombia,2023-05-03,PRD-1566,Yoga Mat,Sports,-0.6661943197422652,-0.2338344642897483,1.1422263846874767,-0.34264797057434043,Paypal,Standard,Delivered,4.0,2023-05,1,-0.4414988664987464,-0.45715097839590596,119.88,0,0,2023.0,2.0,18,0,487.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,4,2,3,4,3
ORD-01311,CUST-0074,Jennifer Neal,brewerdavid@example.com,-1.4326797551047643,Male,Argentina,2022-07-01,PRD-4148,Data Science Handbook,Books,1.4464726561845795,-0.5241844603257754,1.1422263846874767,-0.3896316750429262,Cash On Delivery,Express,Delivered,,2022-07,1,0.12978181127882277,0.5374754436602743,37.696,0,0,2022.0,3.0,26,0,181.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,1,0
ORD-00824,CUST-0319,Kristen Myers,thomaspearson@example.com,-1.0514586466365272,Female,Mexico,2022-08-13,PRD-2638,Machine Learning Guide,Books,0.7422503308756314,-0.6303135594317115,-0.9887929897294574,-0.5272477517040335,Credit Card,Free Shipping,Cancelled,4.0,2022-08,0,0.41542215016760736,1.0347886546883645,9.57,0,1,2022.0,3.0,32,1,224.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,5,2,1
ORD-00409,CUST-0052,Nicole Dickson,emilycampos@example.net,-1.5089239767984117,Female,Argentina,2023-09-15,PRD-2122,Coffee Maker,Home & Kitchen,-0.6661943197422652,-0.32961915586631757,-0.45603814612522386,-0.360455600840554,Credit Card,Unknown,Delivered,4.0,2023-09,1,0.7010624890563919,0.5374754436602743,110.162,0,0,2023.0,3.0,37,0,622.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3,0,0,2,4
ORD-00369,CUST-0036,Kristin Solis,karendoyle@example.net,0.39718156554277406,Female,USA,2022-01-03,PRD-2638,Machine Learning Guide,Books,0.038028005566683086,-0.5714974062387813,1.6749812282917105,-0.49969246871080575,Bank Transfer,Overnight,Cancelled,3.0,2022-01,1,-1.5840602220538849,-1.4517774004520863,22.785,0,1,2022.0,1.0,1,0,2.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,7,0,2
ORD-00508,CUST-0013,Shannon Bradshaw,michaellee@example.com,-0.21277220800640545,Female,USA,2023-08-09,PRD-4411,Blender,Home & Kitchen,1.4464726561845795,-0.591705743352162,-0.9887929897294574,-0.45590178705955664,Bank Transfer,Overnight,Shipped,,2023-08,0,0.41542215016760736,-0.45715097839590596,23.23,0,0,2023.0,3.0,32,0,585.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3,0,7,0,2
ORD-01217,CUST-0323,James Klein,kendradiaz@example.org,0.7784026740110113,Female,Colombia,2022-06-17,PRD-8073,Dumbbells,Sports,1.4464726561845795,-0.5715256696473314,-0.9887929897294574,-0.4231927728331816,Bank Transfer,Express,Shipped,,2022-06,0,-0.15585852760996183,0.5374754436602743,30.369999999999997,0,0,2022.0,2.0,24,0,167.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,4,0,3,0,0
ORD-00505,CUST-0084,Gerald West,rrojas@example.com,1.3883564475601906,Male,USA,2023-11-21,PRD-1566,Yoga Mat,Sports,0.038028005566683086,-0.47503439285700766,1.1422263846874767,-0.4204679378665362,Credit Card,Standard,Cancelled,4.0,2023-11,1,1.272343166833961,-0.9544641894239961,51.60800000000001,0,1,2023.0,4.0,47,0,689.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,4,1,7,2,3
ORD-01371,CUST-0041,Stephanie Anderson,mark20@example.com,1.3883564475601906,Other,Spain,2022-05-24,PRD-8073,Dumbbells,Sports,1.4464726561845795,-0.3093542919358365,-0.9887929897294574,0.0017495464439260667,Paypal,Overnight,Unknown,5.0,2022-05,0,-0.4414988664987464,-0.9544641894239961,123.13,0,0,2022.0,2.0,21,0,143.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,4,2,6,4,2
ORD-00348,CUST-0098,Michelle Hansen,hendrixcrystal@example.com,1.769577556028428,Female,Brazil,2022-12-25,PRD-8929,Running Shoes,Sports,1.4464726561845795,-0.4915119600417641,-0.45603814612522386,-0.30694292059109574,Cash On Delivery,Express,Shipped,5.0,2022-12,1,1.5579835057227458,1.5321018657164545,55.746,0,0,2022.0,4.0,51,1,358.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,4,0,1,1,0
ORD-00387,CUST-0268,David Bailey,kimberlywarren@example.org,-1.0514586466365272,Other,Colombia,2023-05-29,PRD-8929,Running Shoes,Sports,-1.3704166450512134,-0.47608013897336443,0.07671669747900971,-0.509430959248961,Credit Card,Standard,Processing,5.0,2023-05,1,-0.4414988664987464,-1.4517774004520863,57.726,0,0,2023.0,2.0,22,0,513.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,4,2,3,2,3
ORD-00001,CUST-0328,Matthew Huber,clin@example.net,1.0071353390919535,Other,Spain,2022-07-02,PRD-1122,Bicycle Helmet,Sports,0.038028005566683086,-0.3329825014837893,-0.9887929897294574,-0.24685728605424206,Debit Card,Standard,Delivered,5.0,2022-07,0,0.12978181127882277,1.0347886546883645,114.77,0,0,2022.0,3.0,26,1,182.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,4,2,6,3,3
ORD-01027,CUST-0130,Mr. Jesus Nelson,samuel43@example.org,0.0922046787681843,Male,Mexico,2022-09-04,PRD-1055,Laptop,Electronics,0.038028005566683086,1.4735297828182399,1.6749812282917105,0.9919210397116266,Cash On Delivery,Overnight,Returned,,2022-09,1,0.7010624890563919,1.5321018657164545,565.455,1,0,2022.0,3.0,35,1,246.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2,1,5,1,2
ORD-00361,CUST-0245,Steven Macdonald,andreayates@example.org,0.16844890046183172,Male,Canada,2023-04-02,PRD-5166,Pillow Set,Home & Kitchen,0.038028005566683086,-0.4059020955432607,1.1422263846874767,-0.3666822243890819,Cash On Delivery,Express,Processing,,2023-04,1,-0.727139205387531,1.5321018657164545,71.176,0,0,2023.0,2.0,13,1,456.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,1,2,1,0
ORD-00895,CUST-0139,Susan Kemp,ahughes@example.com,0.015960457074536867,Male,Brazil,2022-09-19,PRD-3568,Dress,Clothing,-1.3704166450512134,-0.5831136671529064,-0.9887929897294574,-0.5382515405236068,Credit Card,Overnight,Delivered,4.0,2022-09,0,0.7010624890563919,-1.4517774004520863,26.27,0,0,2022.0,3.0,38,0,261.0,-1.0,-1.8369701987210297e-16,0.0,1.0,1,1,1,2,2
ORD-00829,CUST-0343,Michelle Hunt,justinmartinez@example.com,0.3209373438491266,Male,Colombia,2022-03-26,PRD-1122,Bicycle Helmet,Sports,0.038028005566683086,-0.5287348691023548,1.1422263846874767,-0.46224751906325057,Debit Card,Free Shipping,Delivered,5.0,2022-03,1,-1.0127795442763157,1.0347886546883645,36.408,0,0,2022.0,1.0,12,1,84.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4,1,3,3,1
ORD-01457,CUST-0068,Yvonne Perry,greenjoanna@example.com,-1.4326797551047643,Male,USA,2023-08-24,PRD-1566,Yoga Mat,Sports,-1.3704166450512134,-0.22202035951577193,-0.45603814612522386,-0.42825167541163905,Paypal,Standard,Delivered,5.0,2023-08,1,0.41542215016760736,0.04016223263218417,146.3285,0,0,2023.0,3.0,34,0,600.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,4,1,7,4,3
ORD-00476,CUST-0039,Penny Hanson,oguzman@example.com,-0.67023753816829,Other,Argentina,2023-03-15,PRD-9512,Smartwatch,Electronics,-0.6661943197422652,0.851621741080019,-0.9887929897294574,0.41601791570038194,Debit Card,Unknown,Delivered,4.0,2023-03,0,-1.0127795442763157,-0.45715097839590596,533.9,0,0,2023.0,1.0,11,0,438.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,2,0,3,4
ORD-01319,CUST-0320,Maria Terry,andrewdavenport@example.net,-0.9752144249428798,Other,Argentina,2023-05-09,PRD-4411,Blender,Home & Kitchen,-1.3704166450512134,3.4496499339276587,-0.45603814612522386,0.7024863163168042,Credit Card,Free Shipping,Cancelled,,2023-05,1,-0.4414988664987464,-0.9544641894239961,1380.463715,0,1,2023.0,2.0,19,0,493.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3,2,0,2,1
