order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating,month,is_discounted,order_month,order_dayofweek,revenue_per_unit,is_returned,is_cancelled,year,quarter,week_of_year,is_weekend,days_since_start,month_sin,month_cos,day_sin,day_cos
ORD-00239,CUST-0366,Kayla Cowan,longjacob@example.net,35.0,Other,Argentina,2022-04-10,PRD-3568,Dress,Clothing,5,11.3,0,56.5,Paypal,Overnight,Returned,4.0,2022-04,0,4.0,6.0,11.3,1,0,2022.0,2.0,14,1,99.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
ORD-00224,CUST-0066,Mary Taylor,donald78@example.com,37.0,Other,Spain,,PRD-4145,Python for Beginners,Books,3,10.98,25,24.705,Debit Card,Free Shipping,Delivered,2.0,,1,,,8.235,0,0,,,,0,,,,,
ORD-00146,CUST-0253,Elizabeth Norris,elizabethblackwell@example.org,42.0,Other,USA,2023-02-03,PRD-8866,T-Shirt,Clothing,1,54.06,0,54.06,Bank Transfer,Free Shipping,Processing,5.0,2023-02,0,2.0,4.0,54.06,0,0,2023.0,1.0,5,0,398.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
ORD-01440,CUST-0387,Miss Deborah Dyer,sortiz@example.com,21.0,Other,USA,2023-07-09,PRD-2122,Coffee Maker,Home & Kitchen,4,237.85,20,761.12,Credit Card,Free Shipping,Shipped,5.0,2023-07,1,7.0,6.0,190.28,0,0,2023.0,3.0,27,1,554.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
ORD-00374,CUST-0207,Matthew Howard,amandajohnson@example.net,24.0,Female,Germany,2023-04-10,PRD-9512,Smartwatch,Electronics,5,125.69,0,628.45,Cash On Delivery,Standard,Processing,5.0,2023-04,0,4.0,0.0,125.69000000000001,0,0,2023.0,2.0,15,0,464.0,0.8660254037844387,-0.4999999999999998,0.0,1.0
ORD-01396,CUST-0301,Joy Walsh,kellybeck@example.com,60.0,Other,Canada,2022-10-23,PRD-4148,Data Science Handbook,Books,2,13.4,20,21.44,Credit Card,Express,Returned,5.0,2022-10,1,10.0,6.0,10.72,1,0,2022.0,4.0,42,1,295.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
ORD-00119,CUST-0109,Angelica Nguyen,adrianayoung@example.com,25.0,Female,Brazil,,PRD-9948,Jacket,Clothing,1,118.18,20,94.544,Cash On Delivery,Overnight,Delivered,,,1,,,94.544,0,0,,,,0,,,,,
ORD-01160,CUST-0224,Ian Castillo,atkinsonjoseph@example.org,64.0,Male,Argentina,2023-04-18,PRD-4492,Cap,Clothing,3,33.63,0,100.89,Cash On Delivery,Free Shipping,Delivered,5.0,2023-04,0,4.0,1.0,33.63,0,0,2023.0,2.0,16,0,472.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
ORD-00251,CUST-0033,Alejandro Fernandez,riggsjon@example.org,42.0,Male,Germany,2022-04-19,PRD-8866,T-Shirt,Clothing,2,15.5,0,31.0,Credit Card,Express,Delivered,4.0,2022-04,0,4.0,1.0,15.5,0,0,2022.0,2.0,16,0,108.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
ORD-01488,CUST-0188,Danielle Padilla,lewisvernon@example.net,22.0,Female,Colombia,2022-09-19,PRD-2638,Machine Learning Guide,Books,5,24.14,5,114.665,Credit Card,Express,Shipped,5.0,2022-09,1,9.0,0.0,22.933,0,0,2022.0,3.0,38,0,261.0,-1.0,-1.8369701987210297e-16,0.0,1.0
ORD-01245,CUST-0283,Timothy May,matthewsaustin@example.com,53.0,Other,USA,2023-02-21,PRD-8073,Dumbbells,Sports,4,94.78,0,379.12,Cash On Delivery,Free Shipping,Processing,4.0,2023-02,0,2.0,1.0,94.78,0,0,2023.0,1.0,8,0,416.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
ORD-00943,CUST-0354,Daniel Riddle,davidsonchristopher@example.com,26.0,Female,USA,2022-03-02,PRD-4492,Cap,Clothing,3,32.02,0,96.06,Bank Transfer,Overnight,Cancelled,4.0,2022-03,0,3.0,2.0,32.02,0,1,2022.0,1.0,9,0,60.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
ORD-00010,CUST-0053,Nicole Miller,owilliams@example.net,57.0,Male,Germany,2023-08-07,PRD-9229,Headphones,Electronics,2,852.3,20,1363.68,Paypal,Overnight,Delivered,5.0,2023-08,1,8.0,0.0,681.84,0,0,2023.0,3.0,32,0,583.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ORD-00450,CUST-0325,Darrell Turner,ydickson@example.com,50.0,Female,Mexico,2023-09-14,PRD-2638,Machine Learning Guide,Books,5,44.97,0,224.85,Cash On Delivery,Express,Shipped,5.0,2023-09,0,9.0,3.0,44.97,0,0,2023.0,3.0,37,0,621.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
ORD-00932,CUST-0006,Caitlyn Marquez,michael92@example.net,22.0,Other,Colombia,2023-10-06,PRD-9512,Smartwatch,Electronics,2,514.64,10,926.352,Cash On Delivery,Standard,Cancelled,5.0,2023-10,1,10.0,4.0,463.176,0,1,2023.0,4.0,40,0,643.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
ORD-00709,CUST-0267,John Meyers,shawnmccall@example.org,42.0,Other,Canada,2022-06-15,PRD-9512,Smartwatch,Electronics,1,126.81,20,101.448,Debit Card,Express,Delivered,4.0,2022-06,1,6.0,2.0,101.448,0,0,2022.0,2.0,24,0,165.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
ORD-00256,CUST-0118,Anthony Rich,whitemariah@example.com,35.0,Male,Mexico,2023-05-25,PRD-4148,Data Science Handbook,Books,2,12.73,25,19.095,Paypal,Overnight,Shipped,,2023-05,1,5.0,3.0,9.5475,0,0,2023.0,2.0,21,0,509.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
ORD-00594,CUST-0168,Amy Yang,josephwest@example.com,47.0,Other,USA,2022-05-13,PRD-8073,Dumbbells,Sports,5,130.68,15,555.3900000000001,Bank Transfer,Unknown,Returned,,2022-05,1,5.0,4.0,111.07800000000002,1,0,2022.0,2.0,19,0,132.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
ORD-00390,CUST-0105,Cindy Russo,crystal67@example.org,58.0,Female,Spain,2022-07-12,PRD-3568,Dress,Clothing,1,70.79,15,60.1715,Cash On Delivery,Standard,Delivered,4.0,2022-07,1,7.0,1.0,60.1715,0,0,2022.0,3.0,28,0,192.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
ORD-01010,CUST-0284,Tammy Walker,lamjeffery@example.net,22.0,Female,Germany,2022-11-10,PRD-7809,SQL Mastery,Books,2,29.61,0,59.22,Bank Transfer,Standard,Delivered,,2022-11,0,11.0,3.0,29.61,0,0,2022.0,4.0,45,0,313.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
ORD-01237,CUST-0261,Mary Griffin,aaron72@example.com,63.0,Other,Argentina,2023-11-15,PRD-8929,Running Shoes,Sports,2,144.18,5,273.942,Credit Card,Standard,Delivered,4.0,2023-11,1,11.0,2.0,136.971,0,0,2023.0,4.0,46,0,683.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
ORD-00558,CUST-0161,Theresa Robbins,johnsondebra@example.com,20.0,Other,Argentina,2023-07-15,PRD-8117,Cookware Set,Home & Kitchen,2,93.05,5,176.795,Credit Card,Express,Cancelled,,2023-07,1,7.0,5.0,88.3975,0,1,2023.0,3.0,28,1,560.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
ORD-01326,CUST-0274,John Hanna,carterkelly@example.net,65.0,Male,USA,2022-07-02,PRD-2122,Coffee Maker,Home & Kitchen,5,298.45,0,1492.25,Bank Transfer,Express,Shipped,4.0,2022-07,0,7.0,5.0,298.45,0,0,2022.0,3.0,26,1,182.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
ORD-00887,CUST-0236,Annette Williams,gonzalezelizabeth@example.com,40.0,Other,USA,2022-10-25,PRD-4411,Blender,Home & Kitchen,4,26.51,10,95.436,Paypal,Express,Processing,5.0,2022-10,1,10.0,1.0,23.859,0,0,2022.0,4.0,43,0,297.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
ORD-00461,CUST-0002,Joseph Jackson,greenmartha@example.net,38.0,Female,Argentina,2023-05-19,PRD-3413,USB Hub,Electronics,2,1129.89,10,2033.802,Credit Card,Express,Delivered,,2023-05,1,5.0,4.0,1016.901,0,0,2023.0,2.0,20,0,503.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
ORD-00724,CUST-0071,Melissa Summers,hughesjamie@example.net,42.0,Female,Canada,2023-07-23,PRD-5166,Pillow Set,Home & Kitchen,2,93.22,0,186.44,Bank Transfer,Free Shipping,Delivered,5.0,2023-07,0,7.0,6.0,93.22,0,0,2023.0,3.0,29,1,568.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
ORD-01423,CUST-0399,Megan Watts,curtiskim@example.org,53.0,Female,Brazil,2022-07-08,PRD-2881,Smartphone,Electronics,4,1453.1197,20,4649.98304,Debit Card,Free Shipping,Processing,5.0,2022-07,1,7.0,4.0,1162.49576,0,0,2022.0,3.0,27,0,188.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
ORD-00145,CUST-0261,Brittany Cabrera,gavinwilson@example.com,24.0,Female,Mexico,2023-12-24,PRD-3710,Protein Powder,Sports,3,117.66,15,300.033,Debit Card,Free Shipping,Cancelled,,2023-12,1,12.0,6.0,100.01100000000001,0,1,2023.0,4.0,51,1,722.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
ORD-00502,CUST-0384,Gregg Haynes,jasonnguyen@example.net,36.0,Female,Mexico,2023-03-15,PRD-8929,Running Shoes,Sports,2,156.54,25,234.81,Bank Transfer,Unknown,Delivered,,2023-03,1,3.0,2.0,117.405,0,0,2023.0,1.0,11,0,438.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
ORD-01129,CUST-0225,Danielle Moran,Unknown,47.0,Male,Spain,2023-07-06,PRD-8866,T-Shirt,Clothing,1,29.02,15,24.667,Bank Transfer,Unknown,Delivered,4.0,2023-07,1,7.0,3.0,24.667,0,0,2023.0,3.0,27,0,551.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
ORD-00740,CUST-0106,Teresa Vance,daniel92@example.org,58.0,Female,USA,2023-09-10,PRD-6736,Webcam,Electronics,1,1442.6,15,1226.2099999999998,Debit Card,Unknown,Shipped,4.0,2023-09,1,9.0,6.0,1226.2099999999998,0,0,2023.0,3.0,36,1,617.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
ORD-01426,CUST-0311,Leon Torres,nicholas94@example.net,42.0,Female,Canada,2022-04-27,PRD-3568,Dress,Clothing,5,21.54,0,107.7,Cash On Delivery,Standard,Delivered,2.0,2022-04,0,4.0,2.0,21.54,0,0,2022.0,2.0,17,0,116.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
ORD-00869,CUST-0290,Rachel Bradley,zmartinez@example.org,46.0,Other,Mexico,2023-04-09,PRD-2122,Coffee Maker,Home & Kitchen,3,278.95,15,711.3224999999999,Cash On Delivery,Standard,Delivered,,2023-04,1,4.0,6.0,237.10749999999996,0,0,2023.0,2.0,14,1,463.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
ORD-00732,CUST-0033,John Bennett,matthew56@example.com,52.0,Male,Canada,2022-09-09,PRD-1122,Bicycle Helmet,Sports,5,138.09,5,655.9275,Cash On Delivery,Overnight,Delivered,5.0,2022-09,1,9.0,4.0,131.1855,0,0,2022.0,3.0,36,0,251.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
ORD-00540,CUST-0329,Elizabeth Grant,davisricardo@example.org,19.0,Male,Brazil,2023-12-01,PRD-9229,Headphones,Electronics,5,1384.28,0,6921.4,Paypal,Overnight,Delivered,4.0,2023-12,0,12.0,4.0,1384.28,0,0,2023.0,4.0,48,0,699.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
ORD-00178,CUST-0223,Sheila Jarvis,clintonhall@example.org,31.0,Other,Colombia,2022-04-09,PRD-3568,Dress,Clothing,3,94.23,0,282.69,Debit Card,Standard,Delivered,5.0,2022-04,0,4.0,5.0,94.23,0,0,2022.0,2.0,14,1,98.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
ORD-01490,CUST-0203,Samuel Larsen,lynchemily@example.net,20.0,Female,Mexico,2023-05-29,PRD-3568,Dress,Clothing,1,102.91,0,102.91,Bank Transfer,Free Shipping,Delivered,5.0,2023-05,0,5.0,0.0,102.91,0,0,2023.0,2.0,22,0,513.0,0.49999999999999994,-0.8660254037844387,0.0,1.0
ORD-00698,CUST-0082,Lauren Hicks,stephanie19@example.org,60.0,Male,Argentina,2023-04-02,PRD-1566,Yoga Mat,Sports,2,166.4,10,299.52000000000004,Paypal,Express,Delivered,5.0,2023-04,1,4.0,6.0,149.76000000000002,0,0,2023.0,2.0,13,1,456.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
ORD-01164,CUST-0241,Lisa Williams,lisaolsen@example.com,56.0,Other,Germany,2022-03-31,PRD-9512,Smartwatch,Electronics,4,868.56,25,2605.68,Debit Card,Free Shipping,Delivered,3.0,2022-03,1,3.0,3.0,651.42,0,0,2022.0,1.0,13,0,89.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
ORD-01076,CUST-0089,Shannon Adams,uharris@example.org,61.0,Female,Spain,2023-08-15,PRD-7809,SQL Mastery,Books,4,26.68,0,106.72,Debit Card,Free Shipping,Shipped,4.0,2023-08,0,8.0,1.0,26.68,0,0,2023.0,3.0,33,0,591.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
ORD-00924,CUST-0182,Carla Hernandez,rnavarro@example.org,51.0,Other,Germany,2023-10-04,PRD-2638,Machine Learning Guide,Books,3,11.53,25,25.942499999999995,Credit Card,Free Shipping,Returned,5.0,2023-10,1,10.0,2.0,8.647499999999999,1,0,2023.0,4.0,40,0,641.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
ORD-00950,CUST-0048,Martin Johnson,lkennedy@example.org,37.0,Female,Colombia,2023-06-24,PRD-2881,Smartphone,Electronics,5,878.01,25,3292.5375000000004,Paypal,Express,Delivered,,2023-06,1,6.0,5.0,658.5075,0,0,2023.0,2.0,25,1,539.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
ORD-00008,CUST-0072,Charles Garcia,xjohnson@example.org,48.0,Other,Canada,2022-09-06,PRD-8073,Dumbbells,Sports,1,17.84,25,13.38,Paypal,Overnight,Delivered,2.0,2022-09,1,9.0,1.0,13.38,0,0,2022.0,3.0,36,0,248.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
ORD-00911,CUST-0385,Mary Ayers,harmstrong@example.org,54.0,Female,Spain,2023-09-06,PRD-8073,Dumbbells,Sports,4,64.97,25,194.91,Bank Transfer,Express,Delivered,5.0,2023-09,1,9.0,2.0,48.7275,0,0,2023.0,3.0,36,0,613.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
ORD-00668,CUST-0385,Carrie Aguilar,okrause@example.com,37.0,Male,Spain,2022-05-24,PRD-9948,Jacket,Clothing,3,60.69,0,182.07,Credit Card,Standard,Delivered,5.0,2022-05,0,5.0,1.0,60.69,0,0,2022.0,2.0,21,0,143.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
ORD-01389,CUST-0148,Jeffery Tran,erica54@example.com,18.0,Female,Brazil,2023-10-17,PRD-9512,Smartwatch,Electronics,2,1453.1197,5,2760.92743,Paypal,Free Shipping,Delivered,4.0,2023-10,1,10.0,1.0,1380.463715,0,0,2023.0,4.0,42,0,654.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
ORD-00358,CUST-0030,Christopher Davidson,murrayarthur@example.net,43.0,Male,Brazil,,PRD-1566,Yoga Mat,Sports,2,36.21,10,65.178,Bank Transfer,Unknown,Processing,,,1,,,32.589,0,0,,,,0,,,,,
ORD-00784,CUST-0340,Philip Lawson,eric64@example.net,64.0,Male,Germany,2023-01-25,PRD-3710,Protein Powder,Sports,4,177.92,0,711.68,Paypal,Standard,Processing,,2023-01,0,1.0,2.0,177.92,0,0,2023.0,1.0,4,0,389.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
ORD-00736,CUST-0278,James Alvarado,bowenhunter@example.com,61.0,Male,Argentina,2022-11-11,PRD-6736,Webcam,Electronics,2,1310.72,5,2490.368,Bank Transfer,Free Shipping,Shipped,3.0,2022-11,1,11.0,4.0,1245.184,0,0,2022.0,4.0,45,0,314.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
ORD-00330,CUST-0110,Jonathan Caldwell,belldawn@example.org,38.0,Male,USA,2023-08-23,PRD-4145,Python for Beginners,Books,3,42.14,10,113.778,Debit Card,Unknown,Delivered,4.0,2023-08,1,8.0,2.0,37.926,0,0,2023.0,3.0,34,0,599.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
ORD-01352,CUST-0356,Mr. Bryan Herrera DDS,lhayes@example.com,34.0,Female,Germany,2023-02-16,PRD-1122,Bicycle Helmet,Sports,1,91.62,20,73.296,Credit Card,Express,Delivered,5.0,2023-02,1,2.0,3.0,73.296,0,0,2023.0,1.0,7,0,411.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
ORD-01183,CUST-0046,Daniel Jones Jr.,gray@example.net,33.0,Other,Germany,2023-07-05,PRD-7809,SQL Mastery,Books,2,43.94,15,74.698,Bank Transfer,Overnight,Delivered,4.0,2023-07,1,7.0,2.0,37.349,0,0,2023.0,3.0,27,0,550.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
ORD-01150,CUST-0391,Aaron Roman,brandi08@example.com,37.0,Other,Argentina,2023-08-30,PRD-8929,Running Shoes,Sports,4,140.74,0,562.96,Paypal,Free Shipping,Shipped,,2023-08,0,8.0,2.0,140.74,0,0,2023.0,3.0,35,0,606.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
ORD-00259,CUST-0004,Victoria Powell,martinezdavid@example.org,39.0,Female,Canada,2022-05-20,PRD-3710,Protein Powder,Sports,4,186.66,15,634.644,Debit Card,Overnight,Shipped,5.0,2022-05,1,5.0,4.0,158.661,0,0,2022.0,2.0,20,0,139.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
ORD-00942,CUST-0124,Amber Vasquez,kayla32@example.net,29.0,Male,Mexico,2023-06-23,PRD-2881,Smartphone,Electronics,2,581.13,0,1162.26,Credit Card,Express,Shipped,5.0,2023-06,0,6.0,4.0,581.13,0,0,2023.0,2.0,25,0,538.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
ORD-01210,CUST-0068,Vernon Hendrix,garcianicholas@example.net,60.0,Male,USA,2023-02-05,PRD-4148,Data Science Handbook,Books,1,40.22,0,40.22,Credit Card,Free Shipping,Delivered,4.0,2023-02,0,2.0,6.0,40.22,0,0,2023.0,1.0,5,1,400.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
ORD-00373,CUST-0121,Sharon Trujillo DDS,marissabanks@example.net,45.0,Female,USA,2022-03-05,PRD-3413,USB Hub,Electronics,1,697.36,0,697.36,Credit Card,Standard,Delivered,4.0,2022-03,0,3.0,5.0,697.36,0,0,2022.0,1.0,9,1,63.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
ORD-01135,CUST-0166,Jennifer Edwards,Unknown,57.0,Other,USA,2022-11-26,PRD-9229,Headphones,Electronics,1,1407.56,0,1407.56,Debit Card,Express,Delivered,,2022-11,0,11.0,5.0,1407.56,0,0,2022.0,4.0,47,1,329.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
ORD-01058,CUST-0302,Ronald Lee,hbrown@example.net,42.0,Other,Canada,2023-01-17,PRD-3800,Jeans,Clothing,1,24.36,5,23.142,Debit Card,Standard,Delivered,5.0,2023-01,1,1.0,1.0,23.142,0,0,2023.0,1.0,3,0,381.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
ORD-00143,CUST-0113,Daniel Crawford,burnsjoseph@example.net,42.0,Male,USA,2022-09-21,PRD-4145,Python for Beginners,Books,5,11.52,20,46.08,Cash On Delivery,Standard,Shipped,5.0,2022-09,1,9.0,2.0,9.216,0,0,2022.0,3.0,38,0,263.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
ORD-00526,CUST-0180,Richard Li,gabriel86@example.com,59.0,Other,Canada,2023-04-09,PRD-8117,Cookware Set,Home & Kitchen,3,161.26,20,387.024,Paypal,Free Shipping,Processing,,2023-04,1,4.0,6.0,129.008,0,0,2023.0,2.0,14,1,463.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
ORD-01171,CUST-0083,Dylan Frye,deannasanders@example.com,64.0,Female,USA,2022-10-09,PRD-3710,Protein Powder,Sports,5,197.42,0,987.1,Cash On Delivery,Express,Cancelled,,2022-10,0,10.0,6.0,197.42000000000002,0,1,2022.0,4.0,40,1,281.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
ORD-00233,CUST-0109,Peggy Berry,james83@example.net,32.0,Male,Colombia,2023-06-14,PRD-9512,Smartwatch,Electronics,3,748.22,25,1683.495,Credit Card,Overnight,Delivered,4.0,2023-06,1,6.0,2.0,561.165,0,0,2023.0,2.0,24,0,529.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
ORD-01341,CUST-0117,Sandra Snyder,hudsonmark@example.com,26.0,Female,USA,2023-06-01,PRD-8073,Dumbbells,Sports,1,39.25,15,33.3625,Credit Card,Standard,Delivered,5.0,2023-06,1,6.0,3.0,33.3625,0,0,2023.0,2.0,22,0,516.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
ORD-01465,CUST-0068,Monica Flores,penamichelle@example.net,47.0,Male,Germany,2023-03-01,PRD-9512,Smartwatch,Electronics,3,565.82,15,1442.841,Debit Card,Overnight,Delivered,3.0,2023-03,1,3.0,2.0,480.94699999999995,0,0,2023.0,1.0,9,0,424.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
ORD-00441,CUST-0080,Brandy Hays,cynthia51@example.net,20.0,Male,Mexico,2022-02-07,PRD-5166,Pillow Set,Home & Kitchen,1,189.73,5,180.2435,Debit Card,Express,Delivered,5.0,2022-02,1,2.0,0.0,180.2435,0,0,2022.0,1.0,6,0,37.0,0.8660254037844386,0.5000000000000001,0.0,1.0
ORD-00532,CUST-0099,Jeffrey Dickerson,alvarezlevi@example.org,42.0,Male,Argentina,2023-11-27,PRD-8073,Dumbbells,Sports,1,18.85,0,18.85,Bank Transfer,Express,Returned,4.0,2023-11,0,11.0,0.0,18.85,1,0,2023.0,4.0,48,0,695.0,-0.5000000000000004,0.8660254037844384,0.0,1.0
ORD-01238,CUST-0362,Clinton Norris,kelseyroth@example.com,42.0,Other,Spain,2023-06-02,PRD-2122,Coffee Maker,Home & Kitchen,2,97.32,25,145.98,Bank Transfer,Express,Cancelled,,2023-06,1,6.0,4.0,72.99,0,1,2023.0,2.0,22,0,517.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
ORD-00227,CUST-0282,Christopher Grant,allenbobby@example.com,54.0,Female,Spain,2023-06-29,PRD-4492,Cap,Clothing,2,73.88,25,110.82,Debit Card,Overnight,Shipped,4.0,2023-06,1,6.0,3.0,55.41,0,0,2023.0,2.0,26,0,544.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
ORD-01199,CUST-0186,Kyle Burgess,dhill@example.org,57.0,Female,Spain,2022-09-19,PRD-4492,Cap,Clothing,5,106.89,20,427.56000000000006,Cash On Delivery,Free Shipping,Processing,5.0,2022-09,1,9.0,0.0,85.51200000000001,0,0,2022.0,3.0,38,0,261.0,-1.0,-1.8369701987210297e-16,0.0,1.0
ORD-00229,CUST-0136,Brenda King,wrightanthony@example.org,31.0,Other,Spain,2023-03-19,PRD-4145,Python for Beginners,Books,1,19.85,5,18.8575,Bank Transfer,Unknown,Shipped,5.0,2023-03,1,3.0,6.0,18.8575,0,0,2023.0,1.0,11,1,442.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
ORD-01318,CUST-0174,Megan Foster,scottblack@example.net,20.0,Female,Argentina,2023-06-23,PRD-1055,Laptop,Electronics,4,737.09,0,2948.36,Paypal,Standard,Returned,,2023-06,0,6.0,4.0,737.09,1,0,2023.0,2.0,25,0,538.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
ORD-01336,CUST-0036,Linda Delgado,cherryrobert@example.org,42.0,Female,Mexico,2022-05-27,PRD-6736,Webcam,Electronics,2,363.72,0,727.44,Debit Card,Express,Unknown,2.0,2022-05,0,5.0,4.0,363.72,0,0,2022.0,2.0,21,0,146.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
ORD-00213,CUST-0124,Brandon Salinas,jonestimothy@example.org,39.0,Male,Mexico,2023-05-01,PRD-7329,Air Fryer,Home & Kitchen,3,288.83,25,649.8675000000001,Cash On Delivery,Overnight,Unknown,4.0,2023-05,1,5.0,0.0,216.62250000000003,0,0,2023.0,2.0,18,0,485.0,0.49999999999999994,-0.8660254037844387,0.0,1.0
ORD-00886,CUST-0326,Sonya Pennington,hannahsmith@example.net,60.0,Female,Canada,2022-07-11,PRD-8929,Running Shoes,Sports,3,190.04,0,570.12,Cash On Delivery,Express,Shipped,3.0,2022-07,0,7.0,0.0,190.04,0,0,2022.0,3.0,28,0,191.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ORD-00080,CUST-0143,Michelle Stephens,rogersjason@example.net,21.0,Other,Spain,2022-03-22,PRD-6736,Webcam,Electronics,1,701.11,20,560.888,Debit Card,Unknown,Delivered,5.0,2022-03,1,3.0,1.0,560.888,0,0,2022.0,1.0,12,0,80.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
ORD-00149,CUST-0025,Yolanda Meza,dawnthomas@example.net,22.0,Female,Argentina,2023-07-17,PRD-6586,Lamp,Home & Kitchen,1,184.1,0,184.1,Debit Card,Express,Unknown,5.0,2023-07,0,7.0,0.0,184.1,0,0,2023.0,3.0,29,0,562.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ORD-00815,CUST-0036,Scott Mills,castromelanie@example.com,21.0,Female,Mexico,2022-03-10,PRD-2638,Machine Learning Guide,Books,5,14.81,0,74.05,Bank Transfer,Free Shipping,Delivered,4.0,2022-03,0,3.0,3.0,14.809999999999999,0,0,2022.0,1.0,10,0,68.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
